epoch;start_time;end_time;data;data_start_index;train_loss;train_loss_policy;train_loss_value;train_accuracy_policy;train_accuracy_value;validation_loss;validation_loss_policy;validation_loss_value;validation_accuracy_policy;validation_accuracy_value
27;1578359544.6205435;1578359793.2820632;Model1487000;0;6.043270111083984;5.806914329528809;0.23635882139205933;0.08816999942064285;0.5856477618217468;6.043867111206055;5.801508903503418;0.2423606514930725;0.09408999979496002;0.5874460339546204
28;1578359794.5920665;1578360038.6579401;Model1487000;0;5.998769760131836;5.792621612548828;0.20614419877529144;0.10305000096559525;0.6645620465278625;6.058543682098389;5.794379711151123;0.2641657292842865;0.10078000277280807;0.5749880075454712
29;1578360039.8396318;1578360284.4093308;Model1487000;0;5.947281837463379;5.778421878814697;0.1688597947359085;0.11739999800920486;0.7355838418006897;6.076235771179199;5.7844157218933105;0.29182013869285583;0.11057999730110168;0.5653972029685974
30;1578360285.56829;1578360533.7897499;Model1487000;100000;5.957317352294922;5.773943901062012;0.18337072432041168;0.12132000178098679;0.7098285555839539;6.062808513641357;5.774060249328613;0.2887515425682068;0.1238899976015091;0.5657568573951721
31;1578360534.8978786;1578360779.2534027;Model1487000;100000;5.9055633544921875;5.757874488830566;0.1476871222257614;0.13785000145435333;0.7714793682098389;6.08012056350708;5.765562534332275;0.3145585358142853;0.13116000592708588;0.5428988337516785
32;1578360780.9980366;1578361026.5297596;Model1487000;100000;5.868626117706299;5.742645740509033;0.125979483127594;0.15331999957561493;0.8068054914474487;6.081409454345703;5.749067306518555;0.33234262466430664;0.14876000583171844;0.5394221544265747
33;1578361027.6665828;1578361279.0030096;Model1490000;100000;5.978005409240723;5.742650985717773;0.23535142838954926;0.15360000729560852;0.6023417711257935;5.973115921020508;5.737008571624756;0.23610176146030426;0.15876999497413635;0.6227821111679077
34;1578361280.371604;1578361525.3406312;Model1490000;100000;5.93199348449707;5.726975440979004;0.2050243318080902;0.16874000430107117;0.6725044250488281;6.00157356262207;5.735952854156494;0.2656193673610687;0.1618500053882599;0.6080862283706665
35;1578361527.2351978;1578361771.9512916;Model1490000;100000;5.878751277923584;5.7132182121276855;0.165530264377594;0.18286000192165375;0.7462236285209656;6.021164894104004;5.723405361175537;0.2977589964866638;0.17312000691890717;0.5814018249511719
36;1578361773.175008;1578362023.455755;Model1498000;100000;5.937500476837158;5.711326599121094;0.22617283463478088;0.18472999334335327;0.6335917711257935;5.93903923034668;5.705804824829102;0.2332431524991989;0.19156000018119812;0.6335318088531494
37;1578362024.6313899;1578362270.0741932;Model1498000;100000;5.889293670654297;5.6922287940979;0.19705955684185028;0.20385000109672546;0.6994585394859314;5.946868896484375;5.690631866455078;0.25623494386672974;0.20609000325202942;0.613311231136322
38;1578362271.7154841;1578362517.662326;Model1498000;100000;5.842397689819336;5.679554462432861;0.16284438967704773;0.2163500040769577;0.760330080986023;5.959335803985596;5.685634136199951;0.2737065255641937;0.2099599987268448;0.5904431939125061
39;1578362518.8070598;1578362769.7983704;Model1486000;0;5.925664901733398;5.693748950958252;0.23191940784454346;0.2019599974155426;0.6117926836013794;5.919606685638428;5.685455322265625;0.23415252566337585;0.2105100005865097;0.6314737796783447
40;1578362770.947901;1578363015.7364826;Model1486000;0;5.888560771942139;5.680669784545898;0.20788872241973877;0.21514999866485596;0.6666499972343445;5.92988395690918;5.678160667419434;0.25172170996665955;0.21813000738620758;0.5935002565383911
41;1578363016.9052806;1578363262.3337805;Model1486000;0;5.844686508178711;5.671192646026611;0.17349091172218323;0.22432999312877655;0.7327964901924133;5.967710971832275;5.678275108337402;0.28943535685539246;0.21883000433444977;0.5918218493461609
42;1578363264.255938;1578363514.2326307;Model1495000;0;5.912590026855469;5.679256439208984;0.2333294004201889;0.21628999710083008;0.6108735799789429;5.894458293914795;5.664681434631348;0.22977788746356964;0.22989000380039215;0.6352102160453796
43;1578363515.3980598;1578363762.6290543;Model1495000;0;5.878061294555664;5.665867805480957;0.2121923565864563;0.22946999967098236;0.6607257127761841;5.908461570739746;5.658501148223877;0.2499614953994751;0.23660999536514282;0.6114630103111267
44;1578363763.954006;1578364010.0524168;Model1495000;0;5.835999965667725;5.6559157371521;0.18008364737033844;0.23938000202178955;0.7234854698181152;5.934506416320801;5.653584957122803;0.2809203863143921;0.24185000360012054;0.5766564011573792
45;1578364011.191513;1578364260.5631113;Model1499000;100000;5.872776031494141;5.652844429016113;0.21993446350097656;0.2426300048828125;0.6573189496994019;5.8694257736206055;5.6530680656433105;0.21635296940803528;0.24246999621391296;0.6613451242446899
46;1578364261.7803502;1578364505.9815605;Model1499000;100000;5.837989330291748;5.640511989593506;0.1974734514951706;0.2547299861907959;0.7049532532691956;5.856292724609375;5.648431777954102;0.2078620344400406;0.24629999697208405;0.684412956237793
47;1578364507.0849822;1578364750.712224;Model1499000;100000;5.802278995513916;5.630988597869873;0.1712895631790161;0.26416999101638794;0.7497502565383911;5.831700801849365;5.639651775360107;0.19204743206501007;0.2551400065422058;0.7146039605140686
48;1578364752.069206;1578365000.9626918;Model1492000;0;5.886324882507324;5.652156352996826;0.2341683804988861;0.24318000674247742;0.6122522354125977;5.862900257110596;5.6404032707214355;0.22250038385391235;0.2543399930000305;0.6545715928077698
49;1578365001.5651042;1578365245.8609595;Model1492000;0;5.8631911277771;5.642594814300537;0.22060275077819824;0.25255998969078064;0.6416839957237244;5.862962245941162;5.638556480407715;0.22440308332443237;0.25699999928474426;0.653562605381012
50;1578365247.1198957;1578365491.497345;Model1492000;0;5.830722332000732;5.6337666511535645;0.19695410132408142;0.26144999265670776;0.6911664605140686;5.876665115356445;5.632346153259277;0.24432402849197388;0.2621600031852722;0.6242407560348511
51;1578365492.63433;1578365740.9790869;Model1495000;100000;5.872303009033203;5.641393184661865;0.2309078425168991;0.2535800039768219;0.6182864308357239;5.863307952880859;5.634829521179199;0.22847513854503632;0.26058000326156616;0.6403452754020691
52;1578365741.7344015;1578365985.540614;Model1495000;100000;5.83631706237793;5.630403518676758;0.2059078961610794;0.26475998759269714;0.6732437014579773;5.872011184692383;5.6324782371521;0.23953315615653992;0.26267001032829285;0.6234315037727356
53;1578365986.6865864;1578366230.716635;Model1495000;100000;5.79974889755249;5.622649192810059;0.17709887027740479;0.27232998609542847;0.7285006642341614;5.876607418060303;5.619532108306885;0.2570713460445404;0.2754499912261963;0.6256093978881836
54;1578366232.1995952;1578366481.766284;Model1481000;100000;5.864582061767578;5.631837844848633;0.23274432122707367;0.2631799876689911;0.6169677376747131;5.853533744812012;5.624431610107422;0.22910182178020477;0.270220011472702;0.6427429914474487
55;1578366482.3544405;1578366726.9670699;Model1481000;100000;5.846095085144043;5.6225905418396;0.2235020250082016;0.27222999930381775;0.6363990306854248;5.8695387840271;5.627974510192871;0.24156643450260162;0.26708000898361206;0.6184662580490112
56;1578366727.6112542;1578366970.8695085;Model1481000;100000;5.820489883422852;5.614974021911621;0.20552058517932892;0.2795499861240387;0.6758012175559998;5.87076473236084;5.621783256530762;0.24898621439933777;0.27327999472618103;0.6086357235908508
57;1578366971.4797516;1578367220.3865604;Model1496000;0;5.862715721130371;5.628742694854736;0.23397263884544373;0.26611000299453735;0.6135609745979309;5.845770359039307;5.617225170135498;0.22854524850845337;0.27796000242233276;0.6415840983390808
58;1578367221.6315784;1578367465.7064903;Model1496000;0;5.842178821563721;5.6171979904174805;0.22498196363449097;0.2780500054359436;0.6337416172027588;5.8521246910095215;5.615829944610596;0.23629267513751984;0.27943000197410583;0.6296255588531494
59;1578367466.9402328;1578367711.8502188;Model1496000;0;5.816842555999756;5.609799385070801;0.2070423662662506;0.2849000096321106;0.6735933423042297;5.855422496795654;5.609663963317871;0.24575690925121307;0.2849099934101105;0.6213635206222534
60;1578367713.008488;1578367963.0779982;Model1497000;0;5.845850467681885;5.616285800933838;0.2295636385679245;0.2783600091934204;0.6274875998497009;5.84177303314209;5.6144256591796875;0.22734969854354858;0.2798599898815155;0.6399356722831726
61;1578367963.66474;1578368206.3163357;Model1497000;0;5.826796054840088;5.607844829559326;0.21894705295562744;0.2868900001049042;0.6516943573951721;5.842962741851807;5.609954357147217;0.23301158845424652;0.28415998816490173;0.6312140226364136
62;1578368206.8940976;1578368451.7456417;Model1497000;0;5.802712917327881;5.600494861602783;0.20221440494060516;0.2944299876689911;0.6873601078987122;5.855014801025391;5.607701778411865;0.24731683731079102;0.2874999940395355;0.6180467009544373
63;1578368452.9341452;1578368704.0772533;Model1490000;200000;5.8551926612854;5.617716312408447;0.23747453093528748;0.27691999077796936;0.5947690010070801;5.84188985824585;5.6113739013671875;0.2305171936750412;0.28466999530792236;0.6394960880279541
64;1578368704.7758412;1578368951.1654925;Model1490000;200000;5.837552070617676;5.609698295593262;0.22785165905952454;0.2851499915122986;0.6200447678565979;5.843483924865723;5.609467506408691;0.23402293026447296;0.28507000207901;0.628966212272644
65;1578368951.763242;1578369198.1408982;Model1490000;200000;5.814592361450195;5.603881359100342;0.21070902049541473;0.29089999198913574;0.6593570113182068;5.856717586517334;5.609099864959717;0.24761591851711273;0.28571999073028564;0.6134910583496094
66;1578369198.7696927;1578369449.507584;Model1492000;100000;5.848393440246582;5.615263938903809;0.2331324815750122;0.27941998839378357;0.614609956741333;5.843118667602539;5.614742755889893;0.22837458550930023;0.2788900136947632;0.6429327726364136
67;1578369450.096596;1578369697.1203644;Model1492000;100000;5.829372406005859;5.606489658355713;0.22288405895233154;0.28817999362945557;0.6369785070419312;5.843625068664551;5.6030755043029785;0.24055567383766174;0.2916100025177002;0.6204143762588501
68;1578369698.2598362;1578369942.8221653;Model1492000;100000;5.807413101196289;5.600945472717285;0.2064652144908905;0.29370999336242676;0.6715652942657471;5.848293781280518;5.597978591918945;0.25031283497810364;0.29666998982429504;0.6126818060874939
69;1578369943.9952257;1578370194.0721252;Model1495000;200000;5.843276500701904;5.60931396484375;0.23395997285842896;0.2850100100040436;0.6114130616188049;5.827750205993652;5.598337650299072;0.22940754890441895;0.29638999700546265;0.6417039632797241
70;1578370195.3159175;1578370440.494928;Model1495000;200000;5.827662467956543;5.602015018463135;0.22565175592899323;0.29249998927116394;0.6319233775138855;5.835164546966553;5.5995354652404785;0.23563405871391296;0.2957499921321869;0.6282268762588501
71;1578370441.2574596;1578370686.3128057;Model1495000;200000;5.8048624992370605;5.593471527099609;0.21139095723628998;0.30090001225471497;0.6620644330978394;5.840986251831055;5.596424102783203;0.24455811083316803;0.297870010137558;0.622312605381012
72;1578370687.551928;1578370938.553835;Model1475000;0;5.846879005432129;5.604285717010498;0.24259507656097412;0.2903299927711487;0.5584838390350342;5.839978218078613;5.604065895080566;0.23591388761997223;0.2898600101470947;0.6389666199684143
73;1578370939.1621306;1578371184.8215628;Model1475000;0;5.832481861114502;5.59575891494751;0.23672159016132355;0.2987299859523773;0.5769161581993103;5.84133243560791;5.597466468811035;0.24386686086654663;0.2970699965953827;0.6156589388847351
74;1578371185.4260092;1578371431.0220523;Model1475000;0;5.816376686096191;5.590765953063965;0.22560882568359375;0.3038400113582611;0.6108136177062988;5.84379768371582;5.597285270690918;0.2465132474899292;0.2972300052642822;0.6086956262588501
75;1578371431.584831;1578371682.6645484;Model1499000;200000;5.821014404296875;5.595201015472412;0.22581195831298828;0.2992500066757202;0.6455302834510803;5.823487758636475;5.595853805541992;0.22762811183929443;0.2988100051879883;0.641983687877655
76;1578371683.865651;1578371928.5251746;Model1499000;200000;5.807371616363525;5.589392185211182;0.21797938644886017;0.3050599992275238;0.6606557965278625;5.807818412780762;5.591853141784668;0.21595992147922516;0.3025699853897095;0.6648717522621155
77;1578371929.6807756;1578372174.3748393;Model1499000;200000;5.788243293762207;5.581819534301758;0.20642460882663727;0.3124600052833557;0.6854819655418396;5.801820278167725;5.5914177894592285;0.2104027271270752;0.3030500113964081;0.6803967952728271
78;1578372175.569544;1578372425.7673655;Model1497000;100000;5.822144031524658;5.593554496765137;0.22859053313732147;0.30112001299858093;0.6272178888320923;5.805080890655518;5.585820198059082;0.21925686299800873;0.308459997177124;0.6577785611152649
79;1578372426.971944;1578372671.9317758;Model1497000;100000;5.805290222167969;5.586832046508789;0.21845246851444244;0.3078800141811371;0.6504955291748047;5.822574615478516;5.594839096069336;0.22773094475269318;0.2994900047779083;0.6441016793251038
